date,team_1,team_2,venue,toss_winner,toss_decision,winner,target,bat_first_won,team1_last6_wins,team2_last6_wins,team1_h2h_last10,team2_h2h_last10,venue_bat_first_win_rate,team1_elo,team2_elo
2022-12-23,Singapore,Qatar,"UKM-YSD Cricket Oval, Bangi",Qatar,field,Qatar,0,0,0,4,1,2,0.4444444444444444,813.4783399384584,985.8725283091259
2022-12-23,Malaysia,Bahrain,"UKM-YSD Cricket Oval, Bangi",Malaysia,bat,Bahrain,0,0,6,2,1,0,0.4444444444444444,1083.0323339853462,971.698761112258
2023-01-03,India,Sri Lanka,"Wankhede Stadium, Mumbai",Sri Lanka,field,India,1,1,4,3,7,3,0.5,1265.2145750171192,1075.0927807075977
2023-01-05,Sri Lanka,India,"Maharashtra Cricket Association Stadium, Pune",India,field,Sri Lanka,1,1,2,4,3,7,0.5,1065.0613734189546,1275.2459823057623
2023-01-07,India,Sri Lanka,"Saurashtra Cricket Association Stadium, Rajkot",India,bat,India,1,1,4,2,6,4,0.5,1244.4345914935554,1095.8727642311615
2023-01-12,Ireland,Zimbabwe,Harare Sports Club,Zimbabwe,field,Zimbabwe,0,0,3,2,5,4,0.65625,981.2119849501108,1029.440127458981
2023-01-14,Zimbabwe,Ireland,Harare Sports Club,Ireland,field,Ireland,0,0,3,2,5,5,0.6363636363636364,1046.6815875192042,963.9705248898877
2023-01-15,Ireland,Zimbabwe,Harare Sports Club,Zimbabwe,field,Zimbabwe,0,0,2,2,5,5,0.6176470588235294,988.6438047321473,1022.0083076769446
2023-01-27,New Zealand,India,"JSCA International Stadium Complex, Ranchi",India,field,New Zealand,1,1,3,4,2,8,0.5,1166.2404445137663,1256.3683971300213
2023-01-29,New Zealand,India,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",New Zealand,bat,India,0,0,3,3,3,7,0.5,1191.3152997353739,1231.2935419084138
2023-02-01,India,New Zealand,"Narendra Modi Stadium, Ahmedabad",India,bat,India,1,1,4,2,8,2,0.5,1249.0023125922771,1173.6065290515105
2023-02-21,Argentina,Bermuda,"St Albans Club, Buenos Aires",Argentina,bat,Bermuda,0,0,1,2,0,0,0.5,958.8148215942789,960.0720087598129
2023-02-22,Bermuda,Argentina,"Belgrano Athletic Club Ground, Buenos Aires",Argentina,field,Bermuda,1,1,3,1,1,0,0.5,979.9996395650031,938.8871907890887
2023-02-25,Isle of Man,Spain,La Manga Club Bottom Ground,Isle of Man,bat,Spain,0,0,5,2,0,0,0.2,1093.1178061899143,1072.6176897253883
2023-02-25,Isle of Man,Spain,La Manga Club Bottom Ground,Isle of Man,bat,Spain,0,0,5,2,0,0,0.2,1071.9390921983563,1093.7964037169463
2023-02-25,Panama,Argentina,"Hurlingham Club Ground, Buenos Aires",Argentina,field,Panama,1,1,1,1,0,0,0.5,979.8315702218787,921.2428290788745
2023-02-25,Bermuda,Cayman Islands,"St Albans Club, Buenos Aires",Bermuda,bat,Bermuda,1,1,4,0,2,0,0.5,997.6440012752173,882.7297798332796
2023-02-26,Bermuda,Argentina,"Belgrano Athletic Club Ground, Buenos Aires",Bermuda,bat,Bermuda,1,1,5,1,2,0,0.5,1011.2601158818533,904.5838586793177
2023-02-26,Panama,Bahamas,"Hurlingham Club Ground, Buenos Aires",Panama,bat,Bahamas,0,0,2,1,1,0,0.5,996.4905406214355,954.5729723383919
2023-02-26,Isle of Man,Spain,La Manga Club Bottom Ground,Spain,field,Spain,0,0,3,4,0,2,0.14285714285714285,1053.195642936145,1112.5398529791576
2023-02-26,Isle of Man,Spain,La Manga Club Bottom Ground,Spain,field,Spain,0,0,3,4,0,2,0.14285714285714285,1036.578931812782,1129.1565641025206
2023-02-28,Cayman Islands,Bahamas,"St Albans Club, Buenos Aires",Cayman Islands,bat,Cayman Islands,1,1,0,2,0,0,0.5,869.1136652266437,976.9743015357938
2023-02-28,Bermuda,Panama,"Belgrano Athletic Club Ground, Buenos Aires",Bermuda,bat,Bermuda,1,1,6,2,0,0,0.5,1025.3052973283939,974.0892114240336
2023-03-02,Argentina,Bahamas,"St Albans Club, Buenos Aires",Argentina,bat,Argentina,1,1,0,2,0,1,0.5,890.538677232777,950.9574118682912
2023-03-02,Cayman Islands,Panama,"Hurlingham Club Ground, Buenos Aires",Cayman Islands,bat,Cayman Islands,1,1,1,2,0,0,0.5,895.1305548941463,957.0162750588288
2023-03-04,Bahamas,Bermuda,"Hurlingham Club Ground, Buenos Aires",Bermuda,field,Bermuda,0,0,1,6,0,1,0.5,927.5140700630233,1042.3782336935988
2023-03-04,Argentina,Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",Argentina,bat,Cayman Islands,0,0,1,2,0,0,0.5,913.9820190380449,918.6557800425978
2023-03-08,Kuwait,Malaysia,"Mission Road Ground, Mong Kok, Hong Kong",Malaysia,field,Malaysia,0,0,5,5,0,1,0.5,1072.2219333979765,1056.8341712695567
2023-03-08,Hong Kong,Bahrain,"Mission Road Ground, Mong Kok, Hong Kong",Bahrain,field,Hong Kong,1,1,3,3,0,0,0.5,973.4322480263326,997.8969238280476
2023-03-09,Hong Kong,Kuwait,"Mission Road Ground, Mong Kok, Hong Kong",Kuwait,field,Hong Kong,1,1,4,4,1,0,0.5,994.8382250005552,1051.3367213298554
2023-03-09,Malaysia,Bahrain,"Mission Road Ground, Mong Kok, Hong Kong",Bahrain,field,Malaysia,1,1,5,3,1,1,0.5,1077.7193833376778,976.490946853825
2023-03-09,England,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,field,Bangladesh,0,0,5,2,1,0,0.5,1251.0805719713042,962.5833756454625
2023-03-11,Kuwait,Bahrain,"Mission Road Ground, Mong Kok, Hong Kong",Bahrain,field,Bahrain,0,0,3,3,5,0,0.5,1028.112774360702,962.1586474182863
2023-03-11,Malaysia,Hong Kong,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,field,Hong Kong,0,0,5,4,5,1,0.5,1092.0516827732165,1018.0621719697087
2023-03-12,England,Bangladesh,"Shere Bangla National Stadium, Mirpur",Bangladesh,field,Bangladesh,0,0,4,3,1,1,0.47368421052631576,1217.467168710959,996.1967789058077
2023-03-12,Bahrain,Kuwait,"Mission Road Ground, Mong Kok, Hong Kong",Kuwait,field,Kuwait,0,0,3,2,1,5,0.5,985.91031514387,1004.3611066351182
2023-03-12,Hong Kong,Malaysia,"Mission Road Ground, Mong Kok, Hong Kong",Malaysia,field,Hong Kong,1,1,4,4,2,5,0.5,1042.258110823401,1067.8557439195242
2023-03-14,Bangladesh,England,"Shere Bangla National Stadium, Mirpur",England,field,Bangladesh,1,1,3,4,2,1,0.45,1027.4520351302533,1186.2119124865135
2023-03-25,South Africa,West Indies,"SuperSport Park, Centurion",West Indies,field,West Indies,0,0,3,2,5,5,0.5,1185.8059598812483,998.5710486235722
2023-03-26,West Indies,South Africa,"SuperSport Park, Centurion",South Africa,field,South Africa,0,0,2,3,5,5,0.5,1028.4142275011864,1155.9627810036343
2023-03-27,Bangladesh,Ireland,"Zahur Ahmed Chowdhury Stadium, Chattogram",Ireland,field,Bangladesh,1,1,4,2,1,1,0.5,1056.0038992648044,970.5585376958867
2023-03-28,West Indies,South Africa,"The Wanderers Stadium, Johannesburg",South Africa,field,West Indies,1,1,2,3,4,6,0.5,1015.4435274976026,1168.933481007218
2023-03-29,Bangladesh,Ireland,"Zahur Ahmed Chowdhury Stadium, Chattogram",Ireland,field,Bangladesh,1,1,4,1,2,1,0.5,1071.1820905233487,955.3803464373424
2023-03-31,Bangladesh,Ireland,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,bat,Ireland,0,0,5,1,3,1,0.5,1084.7523579968865,941.8100789638046
2023-04-05,Sri Lanka,New Zealand,"University Oval, Dunedin",New Zealand,field,New Zealand,0,0,1,2,4,6,0.5,1083.9389585946956,1157.8797903256195
2023-04-08,Sri Lanka,New Zealand,"John Davies Oval, Queenstown",New Zealand,field,New Zealand,0,0,1,2,3,7,0.5,1068.1322185148174,1173.6865304054977
2023-04-10,Portugal,Gibraltar,Santarem Cricket Ground,Portugal,bat,Portugal,1,1,4,1,2,0,0.5,1010.6381995214689,813.3507345121228
2023-04-11,Gibraltar,Portugal,Santarem Cricket Ground,Gibraltar,bat,Portugal,0,0,1,4,0,3,0.5,803.626143314374,1020.3627907192177
2023-04-11,Gibraltar,Portugal,Santarem Cricket Ground,Gibraltar,bat,Portugal,0,0,1,4,0,3,0.5,794.7017612488701,1029.2871727847216
2023-04-14,Pakistan,New Zealand,"Gaddafi Stadium, Lahore",Pakistan,bat,Pakistan,1,1,4,3,7,3,0.5,1194.8615238860884,1187.7906272745543
2023-04-15,Pakistan,New Zealand,"Gaddafi Stadium, Lahore",Pakistan,bat,Pakistan,1,1,5,3,7,3,0.6,1214.4545465449892,1168.1976046156535
2023-04-17,New Zealand,Pakistan,"Gaddafi Stadium, Lahore",New Zealand,bat,New Zealand,1,1,2,5,3,7,0.6666666666666666,1150.8447458142887,1231.807405346354
2023-04-24,Pakistan,New Zealand,Rawalpindi Cricket Stadium,New Zealand,field,New Zealand,0,0,4,3,7,3,0.5,1207.2293877221634,1175.4227634384793
2023-05-04,Gibraltar,Portugal,Europa Sports Complex,Gibraltar,bat,Portugal,0,0,1,4,0,5,0.5,786.4694453600573,1037.5194886735344
2023-05-04,Portugal,Malta,Europa Sports Complex,Malta,field,Portugal,1,1,4,4,1,0,0.5,1045.1493899074508,1077.8634579199415
2023-05-05,Gibraltar,Malta,Europa Sports Complex,Gibraltar,bat,Gibraltar,1,1,1,3,0,5,0.5,778.8395441261408,1055.9858304324243
2023-05-05,Portugal,Malta,Europa Sports Complex,Portugal,bat,Portugal,1,1,5,3,2,0,0.5,1067.027017394968,1022.730950287877
2023-05-06,Gibraltar,Portugal,Europa Sports Complex,Gibraltar,bat,Portugal,0,0,1,6,0,6,0.5,812.0944242706881,1084.4908575258405
2023-05-06,Gibraltar,Malta,Europa Sports Complex,Gibraltar,bat,Gibraltar,1,1,1,2,1,5,0.5,805.1945844032406,1005.2671101570044
2023-05-06,Malta,Portugal,Europa Sports Complex,Malta,bat,Portugal,0,0,2,6,0,3,0.5,974.8741852049103,1091.390697393288
2023-05-07,Malta,Gibraltar,Europa Sports Complex,Malta,bat,Malta,1,1,1,2,5,2,0.5714285714285714,961.3407861315052,835.5875093553346
2023-05-07,Gibraltar,Portugal,Europa Sports Complex,Gibraltar,bat,Portugal,0,0,2,6,0,7,0.5714285714285714,822.5260668212568,1104.924096466693
2023-05-18,Norway,Denmark,"Svanholm Park, Brondby",Norway,bat,Denmark,0,0,2,4,0,1,0.4,938.7565830549142,984.9557969779756
2023-05-18,Denmark,Finland,"Svanholm Park, Brondby",Denmark,bat,Denmark,1,1,4,4,2,1,0.4,1002.3119207270681,1020.9970872395274
2023-05-19,Finland,Denmark,"Svanholm Park, Brondby",Finland,bat,Denmark,0,0,4,5,1,3,0.42857142857142855,999.9225183896526,1023.386489576943
2023-05-19,Denmark,Sweden,"Svanholm Park, Brondby",Sweden,field,Sweden,0,0,5,3,1,1,0.42857142857142855,1042.037844560185,975.0673467595154
2023-05-20,Finland,Norway,"Solvangs Park, Glostrup",Finland,bat,Norway,0,0,3,2,0,0,0.5,981.2711634064106,921.4004593058218
2023-06-10,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",Kenya,bat,Kenya,1,1,5,5,3,3,0.5,1078.559715643085,1233.532362517423
2023-06-10,Belgium,Germany,Bayer Uerdingen Cricket Ground,Germany,field,Germany,0,0,5,4,0,0,0.6153846153846154,1092.150161055713,1064.5993859393072
2023-06-11,Rwanda,Uganda,"Gymkhana Club Ground, Nairobi",Rwanda,bat,Uganda,0,0,1,4,0,5,0.6,958.3289769970559,1205.1594758587355
2023-06-11,Botswana,Kenya,"Gymkhana Club Ground, Nairobi",Botswana,bat,Kenya,0,0,3,6,0,1,0.6,969.8428607625794,1106.9326023017725
2023-06-11,Belgium,Germany,Bayer Uerdingen Cricket Ground,Germany,field,Germany,0,0,4,5,0,1,0.5714285714285714,1070.5675268149703,1086.1820201800497
2023-06-11,Hungary,Czech Republic,"Scott Page Field, Vinor",Hungary,bat,Czech Republic,0,0,1,5,1,2,0.2727272727272727,926.1661603416433,1047.868994364584
2023-06-13,Rwanda,Botswana,"Gymkhana Club Ground, Nairobi",Botswana,field,Rwanda,1,1,0,2,1,0,0.42857142857142855,950.5479713058079,957.3488294427227
2023-06-13,Uganda,Kenya,"Gymkhana Club Ground, Nairobi",Uganda,bat,Uganda,1,1,4,6,3,4,0.42857142857142855,1212.9404815499834,1119.4266336216292
2023-06-14,Uganda,Botswana,"Gymkhana Club Ground, Nairobi",Uganda,bat,Uganda,1,1,5,2,2,0,0.5555555555555556,1227.6837233135504,936.9573905717245
2023-06-14,Rwanda,Kenya,"Gymkhana Club Ground, Nairobi",Rwanda,bat,Kenya,0,0,1,5,0,1,0.5555555555555556,970.9394101768061,1104.6833918580621
2023-06-15,Rwanda,Uganda,"Gymkhana Club Ground, Nairobi",Uganda,field,Uganda,0,0,1,5,0,6,0.5454545454545454,958.2793135357555,1234.0017529350946
2023-06-15,Botswana,Kenya,"Gymkhana Club Ground, Nairobi",Botswana,bat,Botswana,1,1,2,5,0,2,0.5454545454545454,930.6393609501804,1117.3434884991127
2023-06-17,Botswana,Uganda,"Gymkhana Club Ground, Nairobi",Botswana,bat,Uganda,0,0,2,5,0,3,0.5384615384615384,960.4593689493543,1240.7929602517056
2023-06-17,Rwanda,Kenya,"Gymkhana Club Ground, Nairobi",Rwanda,bat,Kenya,0,0,1,4,0,2,0.5384615384615384,951.4881062191445,1087.5234804999388
2023-06-18,Botswana,Rwanda,"Gymkhana Club Ground, Nairobi",Botswana,bat,Rwanda,0,0,1,1,0,2,0.4666666666666667,953.8165123963613,938.9418700643679
2023-06-18,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",Kenya,bat,Uganda,0,0,4,5,4,4,0.4666666666666667,1100.0697166547154,1247.4358168046986
2023-06-19,Botswana,Kenya,"Gymkhana Club Ground, Nairobi",Botswana,bat,Kenya,0,0,1,3,1,2,0.4117647058823529,932.9607819197072,1088.0781956084454
2023-06-19,Uganda,Rwanda,"Gymkhana Club Ground, Nairobi",Uganda,bat,Uganda,1,1,6,2,7,0,0.4117647058823529,1259.4273378509686,959.797600541022
2023-06-21,Uganda,Kenya,"Gymkhana Club Ground, Nairobi",Uganda,bat,Uganda,1,1,6,3,5,4,0.42105263157894735,1265.4774568058015,1099.698437246812
2023-06-23,Bulgaria,Serbia,"National Sports Academy, Sofia",Serbia,field,Serbia,0,0,2,3,5,2,0.1111111111111111,897.4760894258842,911.9886023163668
2023-06-23,Croatia,Bulgaria,"National Sports Academy, Sofia",Bulgaria,field,Bulgaria,0,0,2,2,0,0,0.1111111111111111,977.6727419919395,878.3110112979598
2023-06-23,Serbia,Turkey,"National Sports Academy, Sofia",Serbia,bat,Serbia,1,1,3,0,1,0,0.1111111111111111,931.1536804442912,934.0371810651123
2023-06-24,Croatia,Turkey,"National Sports Academy, Sofia",Croatia,bat,Turkey,0,0,2,0,0,0,0.16666666666666666,952.1040179023569,913.8711972374406
2023-06-24,Croatia,Serbia,"National Sports Academy, Sofia",Croatia,bat,Serbia,0,0,2,4,1,0,0.16666666666666666,929.9120007284021,951.319664271963
2023-06-24,Turkey,Bulgaria,"National Sports Academy, Sofia",Bulgaria,field,Bulgaria,0,0,0,2,0,0,0.16666666666666666,936.0632144113954,903.8797353875424
2023-06-29,Austria,Germany,"Sportpark Het Schootsveld, Deventer",Germany,field,Germany,0,0,5,5,1,1,0.5,1127.2290741224408,1105.2837823591615
2023-06-30,Austria,Germany,"Sportpark Het Schootsveld, Deventer",Germany,field,Germany,0,0,4,5,1,2,0.5,1105.9674789063133,1126.545377575289
2023-07-10,France,Malta,Marsa Sports Club,Malta,field,France,1,1,2,1,0,0,0.4482758620689655,966.8121498630212,974.402228665583
2023-07-10,Malta,France,Marsa Sports Club,Malta,bat,Malta,1,1,1,2,0,0,0.4482758620689655,953.965378101066,987.2490004275382
2023-07-11,Malta,Luxembourg,Marsa Sports Club,Luxembourg,field,Malta,1,1,2,3,0,0,0.4838709677419355,975.8754977727576,978.4102819525253
2023-07-11,France,Luxembourg,Marsa Sports Club,France,bat,France,1,1,3,3,0,0,0.4838709677419355,965.3388807558467,958.2643706346744
2023-07-12,France,Malta,Marsa Sports Club,France,bat,France,1,1,3,3,1,1,0.5151515151515151,984.931695490588,996.0214090906086
2023-07-12,Luxembourg,France,Marsa Sports Club,Luxembourg,bat,France,0,0,3,3,0,1,0.5151515151515151,938.6715558999331,1005.569854015635
2023-07-12,Malta,Luxembourg,Marsa Sports Club,Malta,bat,Luxembourg,0,0,3,3,1,0,0.5151515151515151,975.3832505655616,922.4756351681947
2023-07-13,Luxembourg,Malta,Marsa Sports Club,Malta,field,Malta,0,0,3,3,1,1,0.5,945.4979168279104,952.3609689058459
2023-07-13,Romania,Switzerland,Marsa Sports Club,Switzerland,field,Switzerland,0,0,3,2,0,0,0.5,1081.8477372076343,983.8462535786397
2023-07-13,France,Romania,Marsa Sports Club,France,bat,France,1,1,4,3,0,0,0.5,1021.7657747473734,1056.3513231835118
2023-07-14,Luxembourg,Switzerland,Marsa Sports Club,Switzerland,field,Switzerland,0,0,2,3,1,0,0.48717948717948717,925.8929344859448,1009.3426676027622
2023-07-14,Malta,Romania,Marsa Sports Club,Malta,bat,Malta,1,1,3,1,1,2,0.48717948717948717,971.9659512478115,1034.36696913709
2023-07-14,France,Switzerland,Marsa Sports Club,France,bat,Switzerland,0,0,5,3,0,1,0.48717948717948717,1043.750128793795,1024.6292081044367
2023-07-15,Romania,Luxembourg,Marsa Sports Club,Romania,bat,Luxembourg,0,0,1,1,1,0,0.47619047619047616,1010.8130101684193,910.6063939842704
2023-07-15,Malta,Switzerland,Marsa Sports Club,Switzerland,field,Switzerland,0,0,4,3,1,1,0.47619047619047616,995.5199102164823,1045.7287868714684
2023-07-15,France,Luxembourg,Marsa Sports Club,France,bat,Luxembourg,0,0,4,1,2,0,0.47619047619047616,1022.6505500267632,936.2199525944313
2023-07-16,Malta,Switzerland,Marsa Sports Club,Malta,bat,Switzerland,0,0,3,4,1,2,0.4444444444444444,978.3902121829501,1062.8584849050008
2023-07-16,Luxembourg,Romania,Marsa Sports Club,Romania,field,Romania,0,0,3,1,1,1,0.4444444444444444,961.0951429115364,985.1994515582584
2023-07-16,France,Malta,Marsa Sports Club,France,bat,Malta,0,0,4,3,2,1,0.4444444444444444,997.7753597096581,963.1590086276268
2023-07-20,Austria,Jersey,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Jersey,field,Jersey,0,0,4,3,0,0,0.8,1087.1506547903014,1071.0964601366886
2023-07-20,Ireland,Italy,"Goldenacre, Edinburgh",Italy,field,Ireland,1,1,2,3,0,0,0.5,969.6036495172108,1044.1727917965698
2023-07-20,Scotland,Germany,"Goldenacre, Edinburgh",Germany,field,Scotland,1,1,1,5,0,0,0.5,976.1163275904374,1145.362201691301
2023-07-21,Denmark,Ireland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Denmark,bat,Ireland,0,0,5,3,0,0,0.6666666666666666,1018.2297596615897,993.831474842456
2023-07-21,Austria,Germany,"Goldenacre, Edinburgh",Austria,bat,Germany,0,0,3,4,1,3,0.5,1066.2271582325116,1116.3235093989936
2023-07-21,Scotland,Jersey,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Jersey,field,Scotland,1,1,2,3,0,0,0.6666666666666666,1005.1550198827449,1092.0199566944784
2023-07-22,Japan,Philippines,"Amini Park, Port Moresby",Japan,bat,Japan,1,1,3,1,0,0,0.5,1014.9937781932567,898.6472126211497
2023-07-22,Vanuatu,Papua New Guinea,"Amini Park, Port Moresby",Vanuatu,bat,Papua New Guinea,0,0,4,3,0,2,0.5,1028.6515177783872,952.842198164523
2023-07-23,Japan,Vanuatu,"Amini Park, Port Moresby",Vanuatu,field,Japan,1,1,4,4,0,0,0.5,1028.535938836808,1004.3555439870319
2023-07-23,Denmark,Germany,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Denmark,bat,Germany,0,0,4,5,0,3,0.625,996.8275856236535,1133.4595518008878
2023-07-23,Ireland,Austria,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Austria,field,Ireland,1,1,3,2,0,0,0.625,1015.2336488803923,1049.0911158306174
2023-07-23,Italy,Jersey,"Goldenacre, Edinburgh",Jersey,field,Italy,1,1,2,2,0,3,0.5,1019.9449664713245,1067.1212565903786
2023-07-24,Scotland,Italy,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Italy,field,Scotland,1,1,3,2,0,0,0.6,1030.0537199868447,1042.6440841736803
2023-07-24,Austria,Denmark,"Goldenacre, Edinburgh",Denmark,field,Denmark,0,0,1,3,0,0,0.5,1027.1482695075397,984.3109030518957
2023-07-24,Jersey,Ireland,"Goldenacre, Edinburgh",Ireland,field,Ireland,0,0,2,4,0,1,0.5,1044.4221388880228,1037.17649520347
2023-07-25,Italy,Denmark,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Denmark,field,Italy,1,1,2,3,2,1,0.6363636363636364,1021.9196416341634,1006.7644000905627
2023-07-25,Scotland,Austria,"Goldenacre, Edinburgh",Austria,field,Scotland,1,1,4,0,0,0,0.5,1050.7781625263615,1004.6947724688727
2023-07-25,Jersey,Germany,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Germany,field,Jersey,1,1,2,5,2,1,0.6363636363636364,1024.005106565845,1145.9762343726454
2023-07-25,Vanuatu,Philippines,"Amini Park, Port Moresby",Vanuatu,bat,Philippines,0,0,3,0,1,1,0.5,985.7452363734558,885.1050519775984
2023-07-25,Japan,Papua New Guinea,"Amini Park, Port Moresby",Japan,bat,Papua New Guinea,0,0,4,3,0,0,0.5,1047.1462464503843,977.1381719558783
2023-07-26,Bhutan,Myanmar,"Bayuemas Oval, Kuala Lumpur",Bhutan,bat,Bhutan,1,1,4,0,0,0,0.5,975.6222606822072,1000.0
2023-07-26,China,Malaysia,"Bayuemas Oval, Kuala Lumpur",China,bat,Malaysia,0,0,0,3,0,0,0.5,1000.0,1046.3848860880078
2023-07-26,Japan,Philippines,"Amini Park, Port Moresby",Japan,bat,Japan,1,1,4,1,1,0,0.4,1023.1699281473991,910.7415945090713
2023-07-26,Papua New Guinea,Vanuatu,"Amini Park, Port Moresby",Papua New Guinea,bat,Papua New Guinea,1,1,4,3,3,0,0.4,1001.1144902588635,960.1086938419828
2023-07-27,Scotland,Denmark,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Denmark,field,Scotland,1,1,4,2,0,0,0.6923076923076923,1068.1408374081357,987.6362530253044
2023-07-27,China,Thailand,"Bayuemas Oval, Kuala Lumpur",Thailand,field,Thailand,0,0,0,0,0,0,0.5,982.6543768794824,816.8696120146155
2023-07-27,Malaysia,Bhutan,"Bayuemas Oval, Kuala Lumpur",Bhutan,field,Malaysia,1,1,3,5,2,0,0.5,1063.7305092085255,997.0232578343515
2023-07-28,Germany,Italy,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Italy,field,Italy,0,0,4,3,3,2,0.7142857142857143,1119.2299089880398,1041.0477886994217
2023-07-28,Jersey,Denmark,"Goldenacre, Edinburgh",Denmark,field,Jersey,1,1,3,1,3,0,0.5714285714285714,1050.7514319504505,972.1892758114592
2023-07-28,Scotland,Ireland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Ireland,field,Scotland,1,1,5,5,2,6,0.7142857142857143,1083.587814621981,1057.593527525648
2023-07-28,Japan,Vanuatu,"Amini Park, Port Moresby",Vanuatu,field,Vanuatu,0,0,4,2,1,0,0.5714285714285714,1036.9148542836776,942.4582776791154
2023-07-28,Papua New Guinea,Philippines,"Amini Park, Port Moresby",Philippines,field,Papua New Guinea,1,1,4,1,1,0,0.5714285714285714,1018.7649064217309,896.9966683727929
2023-07-28,Thailand,Myanmar,"Bayuemas Oval, Kuala Lumpur",Myanmar,field,Thailand,1,1,1,0,0,0,0.5,845.7490483580198,978.5990028478557
2023-07-29,Japan,Papua New Guinea,"Amini Park, Port Moresby",Japan,bat,Papua New Guinea,0,0,3,5,0,1,0.5555555555555556,1011.6076133753808,1032.0289334542963
2023-07-29,Philippines,Vanuatu,"Amini Park, Port Moresby",Philippines,bat,Vanuatu,0,0,1,2,2,1,0.5555555555555556,883.7326413402275,967.7655185874123
2023-07-30,Bhutan,China,"Bayuemas Oval, Kuala Lumpur",Bhutan,bat,Bhutan,1,1,4,0,0,0,0.6,980.81673632431,953.7749405360781
2023-07-30,Malaysia,Myanmar,"Bayuemas Oval, Kuala Lumpur",Myanmar,field,Malaysia,1,1,4,0,0,0,0.6,1079.937030718567,951.3036743289897
2023-07-31,Bhutan,Thailand,"Bayuemas Oval, Kuala Lumpur",Thailand,field,Thailand,0,0,4,2,2,0,0.7142857142857143,999.2632211771245,873.0443768768857
2023-07-31,Myanmar,China,"Bayuemas Oval, Kuala Lumpur",China,field,China,0,0,0,0,0,0,0.7142857142857143,938.3876465839753,935.3284556832637
2023-08-01,Thailand,Malaysia,"Bayuemas Oval, Kuala Lumpur",Malaysia,field,Malaysia,0,0,3,4,0,5,0.5555555555555556,900.0064979488612,1092.8530584635814
2023-08-03,West Indies,India,"Brian Lara Stadium, Tarouba, Trinidad",West Indies,bat,West Indies,1,1,3,4,2,8,0.5,1043.7458967332059,1264.7290513181679
2023-08-05,Hungary,Croatia,"GB Oval, Szodliget",Hungary,bat,Hungary,1,1,0,1,0,0,0.5,912.8987952108591,911.1427677371594
2023-08-06,India,West Indies,"Providence Stadium, Guyana",India,bat,West Indies,0,0,3,4,8,2,0.5,1233.4850984015306,1074.989849649843
2023-08-06,Croatia,Hungary,"GB Oval, Szodliget",Croatia,bat,Hungary,0,0,1,1,0,1,0.5,891.2438519435085,932.79771100451
2023-08-08,West Indies,India,"Providence Stadium, Guyana",West Indies,bat,India,0,0,4,3,3,7,0.5,1103.529261669569,1204.9456863818048
2023-08-12,West Indies,India,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",West Indies,bat,India,0,0,4,3,3,7,0.5,1089.2069131387939,1219.2680349125799
2023-08-13,India,West Indies,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",India,bat,West Indies,0,0,4,3,7,3,0.8,1232.1122898786678,1076.362658172706
2023-08-14,Germany,Guernsey,"Sportpark Het Schootsveld, Deventer",Germany,bat,Guernsey,0,0,3,4,1,0,0.5,1094.8038407025601,1057.571127894443
2023-08-14,Guernsey,Germany,"Sportpark Het Schootsveld, Deventer",Germany,field,Germany,0,0,4,3,0,1,0.5,1079.7062479999233,1072.6687205970798
2023-08-15,Guernsey,Germany,"Sportpark Het Schootsveld, Deventer",Guernsey,bat,Guernsey,1,1,4,3,1,2,0.5,1059.3011907532396,1093.0737778437635
2023-08-17,New Zealand,United Arab Emirates,Dubai International Cricket Stadium,United Arab Emirates,field,New Zealand,1,1,4,1,0,0,0.5135135135135135,1197.2486020838408,1007.9589564677109
2023-08-18,Ireland,India,"Malahide, Dublin",India,field,India,0,0,5,3,0,5,0.5,1039.0870931855468,1203.7025499064205
2023-08-18,Romania,Malta,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,bat,Malta,0,0,1,3,2,2,0.7777777777777778,1003.8141179654913,985.1451183463436
2023-08-19,New Zealand,United Arab Emirates,Dubai International Cricket Stadium,United Arab Emirates,field,United Arab Emirates,0,0,4,1,1,0,0.52,1207.316054186797,997.8915043647546
2023-08-19,Romania,Malta,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,bat,Malta,0,0,1,4,2,3,0.7,982.7404770726,1006.2187592392348
